transaction_id,merchant_id,merchant_name,amount,transaction_type,location,timestamp,customer_id,balance_before,balance_after,card_number,is_fraud
TXN30026,MER4026,Stash,4654.25,Mobile Payment,"Orlando, FL",2024-10-26 16:09:00,CUST9744,9065.35,4411.1,****4320,0
TXN30027,MER4016,KuCoin,6444.52,Crypto Exchange,"Las Vegas, NV",2024-06-10 16:02:00,CUST6684,69313.8,62869.28,****7994,0
TXN30028,MER4037,Uniswap,7684.9,Online Transfer,"Tampa, FL",2024-09-19 19:19:00,CUST8351,39718.36,32033.46,****3766,0
TXN30029,MER4009,Stripe,4762.6,Online Transfer,"Portland, OR",2024-08-08 02:39:00,CUST8012,56362.1,51599.5,****3316,0
TXN30030,MER4017,Western Union,2959.66,P2P Transfer,"Chicago, IL",2024-08-29 23:16:00,CUST7165,7063.56,4103.9,****1726,0
TXN30031,MER4026,Stash,3900.72,Digital Wallet,"Austin, TX",2025-01-01 01:34:00,CUST9963,65627.16,61726.44,****1482,0
TXN30032,MER4032,Dogecoin Exchange,5091.83,Online Transfer,"San Francisco, CA",2024-06-03 05:23:00,CUST5388,19168.49,14076.66,****9211,0
TXN30033,MER4029,Bitcoin ATM,41794.47,Online Transfer,"Atlanta, GA",2024-04-06 23:51:00,CUST6035,74107.43,74107.43,****3905,1
TXN30034,MER4031,Litecoin Wallet,5319.57,Crypto Exchange,"Dallas, TX",2024-06-02 00:59:00,CUST8928,92672.41,87352.84,****3942,0
TXN30035,MER4029,Bitcoin ATM,45062.15,Online Transfer,"Dallas, TX",2024-06-03 22:26:00,CUST5458,44069.52,-992.63,****6885,0
TXN30036,MER4040,Curve Finance,7712.85,Online Transfer,"Detroit, MI",2024-10-08 21:40:00,CUST7169,49095.92,41383.07,****8952,0
TXN30037,MER4038,PancakeSwap,9529.23,Digital Wallet,"Los Angeles, CA",2024-09-30 13:24:00,CUST5521,20328.0,29857.23,****4520,1
TXN30038,MER4019,Wise,317.52,P2P Transfer,"Phoenix, AZ",2024-07-03 02:18:00,CUST8960,30963.46,30645.94,****5208,0
TXN30039,MER4001,PayPal,969.18,Mobile Payment,"Orlando, FL",2024-12-06 21:14:00,CUST7223,1519.27,550.09,****7320,0
TXN30040,MER4038,PancakeSwap,5639.05,Digital Wallet,"Kansas City, MO",2024-07-17 13:24:00,CUST7262,17577.88,11938.83,****8374,0
TXN30041,MER4037,Uniswap,6359.94,Mobile Payment,"Orlando, FL",2024-10-10 11:03:00,CUST5330,26408.98,26408.98,****2738,1
TXN30042,MER4030,Ethereum Exchange,20561.08,Crypto Exchange,"Los Angeles, CA",2024-10-18 18:24:00,CUST5925,76332.59,55771.51,****2448,0
TXN30043,MER4027,Mint,9421.24,P2P Transfer,"Charlotte, NC",2024-11-17 22:34:00,CUST8531,4091.23,13512.47,****9416,1
TXN30044,MER4034,Solana Network,7357.24,Digital Wallet,"Columbus, OH",2024-04-04 13:18:00,CUST6538,96818.18,96818.18,****3027,1
TXN30045,MER4016,KuCoin,8360.72,Online Transfer,"Phoenix, AZ",2024-08-07 06:39:00,CUST9699,11100.92,19461.64,****1390,1
TXN30046,MER4026,Stash,564.83,Mobile Payment,"Indianapolis, IN",2024-07-23 07:11:00,CUST9338,69333.18,68768.35,****3372,0
TXN30047,MER4002,Venmo,1537.69,P2P Transfer,"Boston, MA",2024-10-05 08:50:00,CUST5281,22716.5,21178.81,****9330,0
TXN30048,MER4008,Amazon Pay,8743.2,Crypto Exchange,"Boston, MA",2024-07-28 23:23:00,CUST9433,17797.88,9054.68,****5143,0
TXN30049,MER4034,Solana Network,9854.51,Crypto Exchange,"San Francisco, CA",2024-11-08 04:38:00,CUST7466,38362.46,48216.97,****9590,1
TXN30050,MER4013,Kraken,9310.99,P2P Transfer,"Detroit, MI",2024-07-16 18:53:00,CUST7427,30542.46,21231.47,****3437,0
TXN30051,MER4014,Gemini,9061.78,P2P Transfer,"Atlanta, GA",2024-06-28 21:10:00,CUST9427,95154.38,86092.6,****6791,0
TXN30052,MER4025,Acorns,7762.1,Online Transfer,"Denver, CO",2024-09-10 01:01:00,CUST5200,93571.97,101334.07,****6821,1
TXN30053,MER4001,PayPal,770.51,Crypto Exchange,"Cincinnati, OH",2024-08-10 15:19:00,CUST9031,71323.99,70553.48,****6065,0
TXN30054,MER4037,Uniswap,4740.07,Mobile Payment,"Charlotte, NC",2024-12-02 20:36:00,CUST8169,35085.44,30345.37,****1369,0
TXN30055,MER4027,Mint,1039.0,Crypto Exchange,"Atlanta, GA",2024-04-07 05:03:00,CUST8352,42819.44,41780.44,****9881,0
TXN30056,MER4009,Stripe,1554.3,Online Transfer,"Indianapolis, IN",2024-12-08 01:56:00,CUST5257,52560.4,51006.1,****3499,0
TXN30057,MER4015,Bitfinex,3075.02,P2P Transfer,"Las Vegas, NV",2024-06-16 05:37:00,CUST9495,28254.82,25179.8,****2412,0
TXN30058,MER4037,Uniswap,7468.24,Digital Wallet,"Los Angeles, CA",2024-08-27 17:16:00,CUST9368,13782.63,6314.39,****4874,0
TXN30059,MER4022,Chime,2844.47,Crypto Exchange,"Tampa, FL",2024-05-10 16:14:00,CUST8994,50228.75,47384.28,****8098,0
TXN30060,MER4032,Dogecoin Exchange,5174.16,Digital Wallet,"Tampa, FL",2024-11-06 23:08:00,CUST6904,98279.43,93105.27,****8049,0
TXN30061,MER4036,Chainlink Network,7559.07,Online Transfer,"Phoenix, AZ",2024-12-24 12:35:00,CUST8022,89486.81,81927.74,****6681,0
TXN30062,MER4021,Revolut,8187.55,Crypto Exchange,"Philadelphia, PA",2024-06-23 19:39:00,CUST7914,44523.35,36335.8,****4772,0
TXN30063,MER4003,Zelle,96.35,P2P Transfer,"Charlotte, NC",2024-09-03 14:50:00,CUST9375,36149.79,36053.44,****3356,0
TXN30064,MER4008,Amazon Pay,1479.92,Online Transfer,"Orlando, FL",2024-07-25 09:47:00,CUST6177,66085.92,67565.84,****6012,1
TXN30065,MER4040,Curve Finance,4844.96,Crypto Exchange,"Cleveland, OH",2024-11-27 05:08:00,CUST6469,42740.11,37895.15,****8133,0
TXN30066,MER4034,Solana Network,5462.9,Crypto Exchange,"Austin, TX",2024-06-29 02:08:00,CUST7182,41218.88,35755.98,****3045,0
TXN30067,MER4019,Wise,1403.13,P2P Transfer,"Nashville, TN",2024-09-18 03:38:00,CUST5864,63831.83,62428.7,****7355,0
TXN30068,MER4002,Venmo,990.67,Online Transfer,"Los Angeles, CA",2024-08-20 02:31:00,CUST5770,36983.1,36983.1,****7876,1
TXN30069,MER4037,Uniswap,559.19,Online Transfer,"Orlando, FL",2024-10-18 22:36:00,CUST7778,22032.9,21473.71,****9884,0
TXN30070,MER4007,Samsung Pay,297.27,Mobile Payment,"San Diego, CA",2024-07-02 21:48:00,CUST7575,25632.35,25929.62,****7147,1
TXN30071,MER4005,Apple Pay,66.77,Crypto Exchange,"Las Vegas, NV",2024-09-07 03:37:00,CUST5016,33182.94,33182.94,****1422,1
TXN30072,MER4032,Dogecoin Exchange,5335.91,Digital Wallet,"Washington, DC",2024-04-09 19:52:00,CUST9298,12892.75,7556.84,****8208,0
TXN30073,MER4025,Acorns,7647.51,Digital Wallet,"Philadelphia, PA",2024-09-20 06:17:00,CUST8505,94705.64,87058.13,****1494,0
TXN30074,MER4026,Stash,60.71,Crypto Exchange,"Cleveland, OH",2024-07-05 06:53:00,CUST6226,60102.5,60163.21,****6378,1
TXN30075,MER4025,Acorns,4477.7,Online Transfer,"Boston, MA",2024-12-28 22:04:00,CUST6269,72681.03,68203.33,****4203,0
TXN30076,MER4004,Cash App,1185.97,Online Transfer,"New York, NY",2024-11-30 10:07:00,CUST7738,96724.45,95538.48,****4193,0
TXN30077,MER4034,Solana Network,9164.7,Mobile Payment,"Kansas City, MO",2024-11-11 00:40:00,CUST9345,58804.67,49639.97,****3881,0
TXN30078,MER4027,Mint,8545.6,Mobile Payment,"Nashville, TN",2025-01-01 02:06:00,CUST7283,27232.43,35778.03,****1407,1
TXN30079,MER4009,Stripe,4172.58,Digital Wallet,"Houston, TX",2024-12-10 06:03:00,CUST6059,61915.92,57743.34,****9247,0
TXN30080,MER4011,Coinbase,42109.93,Digital Wallet,"Phoenix, AZ",2024-08-01 00:31:00,CUST5754,43506.33,85616.26,****1090,1
TXN30081,MER4020,Remitly,3623.82,Online Transfer,"Washington, DC",2024-08-12 15:38:00,CUST9273,57362.05,53738.23,****2295,0
TXN30082,MER4034,Solana Network,9795.65,Digital Wallet,"Miami, FL",2024-08-28 14:48:00,CUST6706,71220.66,61425.01,****3422,0
TXN30083,MER4022,Chime,5416.21,Online Transfer,"Detroit, MI",2024-05-31 11:05:00,CUST5963,89207.67,83791.46,****8294,0
TXN30084,MER4008,Amazon Pay,3728.46,Crypto Exchange,"Philadelphia, PA",2024-10-02 20:30:00,CUST8297,25013.05,21284.59,****7193,0
TXN30085,MER4034,Solana Network,7359.37,Online Transfer,"Orlando, FL",2024-11-13 05:43:00,CUST9461,82435.13,75075.76,****1821,0
TXN30086,MER4007,Samsung Pay,180.84,P2P Transfer,"Orlando, FL",2024-06-29 13:14:00,CUST6419,63737.39,63556.55,****9148,0
TXN30087,MER4020,Remitly,6378.13,Mobile Payment,"Columbus, OH",2024-12-09 03:38:00,CUST5083,63868.26,57490.13,****3445,0
TXN30088,MER4029,Bitcoin ATM,28865.87,Online Transfer,"Cleveland, OH",2024-10-06 04:06:00,CUST9998,34348.38,5482.51,****2009,0
TXN30089,MER4022,Chime,8481.0,P2P Transfer,"Cleveland, OH",2024-11-21 19:10:00,CUST8985,13635.69,5154.69,****9472,0
TXN30090,MER4036,Chainlink Network,896.21,P2P Transfer,"Columbus, OH",2024-05-05 23:37:00,CUST9122,22639.83,21743.62,****7258,0
TXN30091,MER4035,Polygon Exchange,2891.72,Online Transfer,"Kansas City, MO",2024-07-28 17:31:00,CUST7868,74746.94,71855.22,****4093,0
TXN30092,MER4028,Personal Capital,500.81,P2P Transfer,"Orlando, FL",2024-07-19 10:30:00,CUST8841,42604.91,42104.1,****6086,0
TXN30093,MER4002,Venmo,1899.6,Mobile Payment,"Charlotte, NC",2024-05-16 04:53:00,CUST9391,96834.24,94934.64,****4582,0
TXN30094,MER4032,Dogecoin Exchange,9304.74,Mobile Payment,"Nashville, TN",2024-04-06 19:06:00,CUST5242,89731.98,80427.24,****3206,0
TXN30095,MER4014,Gemini,1621.12,P2P Transfer,"San Francisco, CA",2024-06-28 20:38:00,CUST9751,94665.41,93044.29,****4456,0
TXN30096,MER4010,Square,6030.45,Crypto Exchange,"San Francisco, CA",2024-08-08 11:57:00,CUST9721,54830.24,48799.79,****9851,0
TXN30097,MER4016,KuCoin,6133.11,Crypto Exchange,"Pittsburgh, PA",2024-12-16 06:51:00,CUST7377,8943.11,15076.22,****6959,1
TXN30098,MER4006,Google Pay,52.3,Online Transfer,"Tampa, FL",2024-04-04 01:11:00,CUST6168,21340.5,21288.2,****8294,0
TXN30099,MER4010,Square,831.47,Digital Wallet,"Indianapolis, IN",2024-11-22 13:12:00,CUST7335,92657.17,91825.7,****8761,0
TXN30100,MER4013,Kraken,3730.74,Online Transfer,"Columbus, OH",2024-10-02 22:59:00,CUST7497,73136.54,76867.28,****6782,1
TXN30101,MER4007,Samsung Pay,136.88,P2P Transfer,"Los Angeles, CA",2024-08-30 20:12:00,CUST5227,90202.26,90339.14,****1873,1
TXN30102,MER4020,Remitly,1759.82,P2P Transfer,"Orlando, FL",2024-04-22 08:16:00,CUST6033,50867.84,49108.02,****5608,0
TXN30103,MER4008,Amazon Pay,2475.75,Online Transfer,"Denver, CO",2024-10-27 05:13:00,CUST7073,86958.67,84482.92,****6404,0
TXN30104,MER4029,Bitcoin ATM,26665.33,P2P Transfer,"Columbus, OH",2024-11-21 08:12:00,CUST5453,46793.77,46793.77,****5231,1
TXN30105,MER4033,Cardano Platform,869.78,Mobile Payment,"Phoenix, AZ",2024-12-18 13:15:00,CUST6184,92051.36,91181.58,****5049,0
TXN30106,MER4012,Binance,816.94,Digital Wallet,"Columbus, OH",2024-05-19 14:10:00,CUST6936,91198.93,90381.99,****4136,0
TXN30107,MER4030,Ethereum Exchange,21920.56,Digital Wallet,"Dallas, TX",2024-08-27 14:51:00,CUST9932,98439.35,98439.35,****5972,1
TXN30108,MER4021,Revolut,860.46,Mobile Payment,"Orlando, FL",2024-06-29 09:43:00,CUST5872,29889.65,30750.11,****1398,1
TXN30109,MER4035,Polygon Exchange,367.65,Online Transfer,"Nashville, TN",2024-09-25 00:28:00,CUST7971,13711.1,13343.45,****3242,0
TXN30110,MER4027,Mint,2542.92,Crypto Exchange,"Austin, TX",2024-09-26 15:26:00,CUST7364,47105.87,44562.95,****3167,0
TXN30111,MER4004,Cash App,1834.09,Digital Wallet,"San Francisco, CA",2024-09-28 14:06:00,CUST7953,94622.04,92787.95,****8018,0
TXN30112,MER4011,Coinbase,47950.2,Mobile Payment,"Cincinnati, OH",2024-06-25 02:26:00,CUST9885,43080.94,-4869.26,****4594,0
TXN30113,MER4019,Wise,1851.17,Digital Wallet,"Orlando, FL",2024-10-03 12:01:00,CUST9492,23311.15,21459.98,****9903,0
TXN30114,MER4010,Square,5259.06,Mobile Payment,"Portland, OR",2024-11-17 22:31:00,CUST6170,73922.96,68663.9,****2079,0
TXN30115,MER4002,Venmo,144.27,P2P Transfer,"Phoenix, AZ",2024-06-10 13:50:00,CUST6194,60157.97,60302.24,****4926,1
TXN30116,MER4025,Acorns,2765.42,Digital Wallet,"Nashville, TN",2024-05-10 23:55:00,CUST9568,60911.05,58145.63,****8224,0
TXN30117,MER4011,Coinbase,41848.6,P2P Transfer,"San Francisco, CA",2024-05-09 22:45:00,CUST8613,95178.56,95178.56,****7137,1
TXN30118,MER4016,KuCoin,8605.23,Crypto Exchange,"Cincinnati, OH",2024-06-29 03:53:00,CUST6174,28009.76,28009.76,****7877,1
TXN30119,MER4010,Square,9521.35,Digital Wallet,"Kansas City, MO",2024-12-12 11:16:00,CUST8379,93985.66,84464.31,****3401,0
TXN30120,MER4016,KuCoin,7202.47,Digital Wallet,"Kansas City, MO",2024-08-31 18:40:00,CUST5164,71269.93,64067.46,****5053,0
TXN30121,MER4034,Solana Network,3114.89,Crypto Exchange,"Philadelphia, PA",2024-05-19 01:01:00,CUST5869,71493.27,68378.38,****1816,0
TXN30122,MER4039,SushiSwap,3292.37,Digital Wallet,"Kansas City, MO",2024-07-24 04:16:00,CUST9098,31604.27,28311.9,****8323,0
TXN30123,MER4023,SoFi,6488.91,Mobile Payment,"Washington, DC",2024-12-31 12:18:00,CUST5757,19936.52,19936.52,****6625,1
TXN30124,MER4016,KuCoin,4078.02,P2P Transfer,"Columbus, OH",2024-11-22 02:26:00,CUST5731,7169.88,7169.88,****3893,1
TXN30125,MER4017,Western Union,3023.13,Online Transfer,"Chicago, IL",2024-08-05 19:28:00,CUST9442,37084.72,34061.59,****8149,0
TXN30126,MER4035,Polygon Exchange,6953.09,Mobile Payment,"Washington, DC",2024-05-02 09:56:00,CUST6601,13962.64,20915.73,****3926,1
TXN30127,MER4040,Curve Finance,8311.96,Crypto Exchange,"New York, NY",2024-05-08 14:18:00,CUST7345,1520.15,9832.11,****7886,1
TXN30128,MER4036,Chainlink Network,4440.53,Digital Wallet,"New York, NY",2024-07-13 02:40:00,CUST5537,69969.13,65528.6,****9598,0
TXN30129,MER4016,KuCoin,2323.07,Crypto Exchange,"Cincinnati, OH",2024-12-24 01:43:00,CUST6807,20634.54,18311.47,****7865,0
TXN30130,MER4037,Uniswap,6206.22,Crypto Exchange,"Detroit, MI",2024-12-19 18:30:00,CUST7644,39732.29,45938.51,****8180,1
TXN30131,MER4040,Curve Finance,5639.98,Crypto Exchange,"Pittsburgh, PA",2024-04-23 17:58:00,CUST6241,86684.63,81044.65,****6305,0
TXN30132,MER4004,Cash App,65.55,Digital Wallet,"San Francisco, CA",2024-06-22 19:41:00,CUST9673,3789.83,3724.28,****7961,0
TXN30133,MER4019,Wise,2038.63,Online Transfer,"Chicago, IL",2024-10-12 23:26:00,CUST7727,94254.52,94254.52,****1154,1
TXN30134,MER4001,PayPal,1362.99,Mobile Payment,"Seattle, WA",2024-08-20 15:13:00,CUST8122,90878.43,89515.44,****2118,0
TXN30135,MER4036,Chainlink Network,7110.89,P2P Transfer,"Cleveland, OH",2024-10-22 18:46:00,CUST8123,24899.61,17788.72,****2577,0
TXN30136,MER4021,Revolut,2659.59,P2P Transfer,"San Diego, CA",2024-08-15 23:06:00,CUST5714,21664.43,19004.84,****9542,0
TXN30137,MER4008,Amazon Pay,5825.01,P2P Transfer,"Orlando, FL",2024-08-11 11:14:00,CUST7628,74739.7,80564.71,****5689,1
TXN30138,MER4030,Ethereum Exchange,29336.27,Crypto Exchange,"Nashville, TN",2024-09-04 16:56:00,CUST8124,2282.27,-27054.0,****2505,0
TXN30139,MER4004,Cash App,583.7,Crypto Exchange,"Houston, TX",2024-08-10 03:00:00,CUST6306,39126.61,38542.91,****7655,0
TXN30140,MER4008,Amazon Pay,8839.92,Online Transfer,"San Diego, CA",2024-07-17 22:23:00,CUST5272,59714.44,68554.36,****8002,1
TXN30141,MER4012,Binance,10503.27,Crypto Exchange,"Tampa, FL",2024-07-31 19:43:00,CUST8278,66565.04,56061.77,****4602,0
TXN30142,MER4033,Cardano Platform,9104.19,P2P Transfer,"Seattle, WA",2024-04-03 22:29:00,CUST9219,80873.96,71769.77,****7951,0
TXN30143,MER4032,Dogecoin Exchange,195.31,Digital Wallet,"San Diego, CA",2024-08-13 18:31:00,CUST7343,70338.17,70142.86,****5658,0
TXN30144,MER4039,SushiSwap,884.51,Digital Wallet,"Boston, MA",2024-09-11 07:30:00,CUST9022,44328.58,43444.07,****2488,0
TXN30145,MER4017,Western Union,2963.62,Mobile Payment,"Austin, TX",2024-11-27 02:53:00,CUST5295,87170.3,84206.68,****6524,0
TXN30146,MER4005,Apple Pay,426.66,Digital Wallet,"Columbus, OH",2024-04-12 06:36:00,CUST9858,58060.57,58487.23,****7135,1
TXN30147,MER4031,Litecoin Wallet,9494.61,P2P Transfer,"Las Vegas, NV",2024-12-20 06:54:00,CUST8761,3042.15,-6452.46,****3787,0
TXN30148,MER4029,Bitcoin ATM,1716.3,Online Transfer,"Columbus, OH",2024-12-16 05:06:00,CUST6420,57178.49,55462.19,****6005,0
TXN30149,MER4024,Robinhood,7424.43,Crypto Exchange,"Portland, OR",2024-10-22 03:35:00,CUST5993,81535.58,74111.15,****4100,0
TXN30150,MER4003,Zelle,3321.29,P2P Transfer,"Atlanta, GA",2024-11-18 09:50:00,CUST7103,14870.13,11548.84,****6408,0
TXN30151,MER4004,Cash App,108.69,Mobile Payment,"Las Vegas, NV",2024-06-01 04:04:00,CUST7142,11654.8,11763.49,****5481,1
TXN30152,MER4001,PayPal,1277.19,Mobile Payment,"Charlotte, NC",2024-10-07 06:07:00,CUST6802,89855.1,88577.91,****6539,0
TXN30153,MER4033,Cardano Platform,3372.2,Mobile Payment,"Boston, MA",2024-12-25 16:08:00,CUST9178,94295.17,90922.97,****1615,0
TXN30154,MER4018,MoneyGram,3801.58,Online Transfer,"Indianapolis, IN",2024-11-14 09:53:00,CUST7851,48032.37,44230.79,****8129,0
TXN30155,MER4039,SushiSwap,8492.09,P2P Transfer,"Atlanta, GA",2024-04-25 09:59:00,CUST9853,59807.06,51314.97,****6517,0
TXN30156,MER4039,SushiSwap,3833.14,Digital Wallet,"Washington, DC",2024-08-16 01:08:00,CUST7125,82925.01,79091.87,****7679,0
TXN30157,MER4013,Kraken,8289.32,P2P Transfer,"Nashville, TN",2024-04-04 22:14:00,CUST8494,96589.58,96589.58,****5881,1
TXN30158,MER4036,Chainlink Network,5658.22,Online Transfer,"Nashville, TN",2024-10-14 13:07:00,CUST5132,91020.8,85362.58,****4285,0
TXN30159,MER4004,Cash App,277.76,P2P Transfer,"San Francisco, CA",2024-06-29 10:36:00,CUST5814,24053.68,23775.92,****9022,0
TXN30160,MER4002,Venmo,1363.55,P2P Transfer,"Chicago, IL",2024-10-30 11:21:00,CUST8694,59274.2,60637.75,****6046,1
TXN30161,MER4019,Wise,4230.34,P2P Transfer,"Atlanta, GA",2024-07-13 20:20:00,CUST7681,98689.59,94459.25,****6079,0
TXN30162,MER4018,MoneyGram,4895.79,P2P Transfer,"Miami, FL",2024-10-21 09:08:00,CUST5851,20100.95,15205.16,****7034,0
TXN30163,MER4029,Bitcoin ATM,1683.36,Online Transfer,"Minneapolis, MN",2024-08-28 13:38:00,CUST7411,71636.65,69953.29,****3490,0
TXN30164,MER4008,Amazon Pay,5606.6,Digital Wallet,"Indianapolis, IN",2024-08-08 00:32:00,CUST7535,37249.23,31642.63,****2457,0
TXN30165,MER4001,PayPal,424.47,Digital Wallet,"Austin, TX",2024-10-24 01:02:00,CUST8991,95361.88,94937.41,****6604,0
TXN30166,MER4036,Chainlink Network,8838.29,P2P Transfer,"San Francisco, CA",2024-04-06 23:28:00,CUST7139,90187.74,90187.74,****9427,1
TXN30167,MER4018,MoneyGram,2659.21,Online Transfer,"Pittsburgh, PA",2024-07-22 01:00:00,CUST8757,37326.61,34667.4,****3393,0
TXN30168,MER4037,Uniswap,5401.01,Online Transfer,"Pittsburgh, PA",2024-06-25 15:53:00,CUST7671,20345.68,14944.67,****9480,0
TXN30169,MER4037,Uniswap,6415.73,Online Transfer,"Philadelphia, PA",2024-05-22 07:41:00,CUST5930,35555.7,41971.43,****8341,1
TXN30170,MER4010,Square,833.14,Digital Wallet,"Cincinnati, OH",2024-11-06 22:20:00,CUST7540,83582.27,82749.13,****3880,0
TXN30171,MER4037,Uniswap,2636.95,Digital Wallet,"San Diego, CA",2024-12-08 10:39:00,CUST9929,12590.82,15227.77,****4540,1
TXN30172,MER4035,Polygon Exchange,5944.36,Online Transfer,"Austin, TX",2024-07-04 09:49:00,CUST6230,58185.71,58185.71,****8884,1
TXN30173,MER4005,Apple Pay,28.47,Online Transfer,"Detroit, MI",2024-05-09 19:21:00,CUST8865,97528.07,97556.54,****4384,1
TXN30174,MER4021,Revolut,4021.48,Online Transfer,"Los Angeles, CA",2024-05-21 10:14:00,CUST6142,52517.39,48495.91,****7168,0
TXN30175,MER4037,Uniswap,1933.24,P2P Transfer,"Boston, MA",2024-07-29 06:39:00,CUST5462,42614.34,44547.58,****6743,1
TXN30176,MER4029,Bitcoin ATM,37787.07,Online Transfer,"Austin, TX",2024-05-11 18:23:00,CUST9161,15571.54,-22215.53,****4154,0
TXN30177,MER4027,Mint,181.48,Crypto Exchange,"Cleveland, OH",2024-08-24 05:48:00,CUST5527,24680.56,24499.08,****9813,0
TXN30178,MER4024,Robinhood,4419.43,Crypto Exchange,"Pittsburgh, PA",2024-10-02 21:13:00,CUST7936,74128.81,69709.38,****8038,0
TXN30179,MER4022,Chime,1509.93,Crypto Exchange,"Charlotte, NC",2024-12-31 12:41:00,CUST5550,83669.73,82159.8,****1019,0
TXN30180,MER4006,Google Pay,464.34,Online Transfer,"Seattle, WA",2024-08-01 07:58:00,CUST8566,39975.81,39511.47,****5406,0
TXN30181,MER4010,Square,5062.42,Online Transfer,"Portland, OR",2024-10-03 22:41:00,CUST6560,944.18,-4118.24,****3974,0
TXN30182,MER4040,Curve Finance,7705.36,Mobile Payment,"Phoenix, AZ",2024-06-04 03:34:00,CUST6777,82960.76,75255.4,****2906,0
TXN30183,MER4012,Binance,17790.87,P2P Transfer,"Nashville, TN",2024-11-26 10:11:00,CUST9901,47600.33,29809.46,****9852,0
TXN30184,MER4002,Venmo,1055.47,Digital Wallet,"San Diego, CA",2024-10-21 05:17:00,CUST5658,43294.2,42238.73,****2083,0
TXN30185,MER4030,Ethereum Exchange,38134.05,Crypto Exchange,"Phoenix, AZ",2024-10-14 05:05:00,CUST6022,28652.35,-9481.7,****8273,0
TXN30186,MER4031,Litecoin Wallet,2964.63,Digital Wallet,"San Diego, CA",2024-05-05 08:40:00,CUST8227,21308.6,18343.97,****7388,0
