transaction_id,merchant_id,merchant_name,amount,transaction_type,location,timestamp,customer_id,balance_before,balance_after,card_number,is_fraud
TXN00017,MER1013,Sears,27.47,Mobile Payment,"Philadelphia, PA",2024-03-05 09:33:00,CUST4668,9428.0,9400.53,****6176,0
TXN00018,MER1012,JCPenney,11.34,Card Payment,"Chicago, IL",2024-08-21 04:55:00,CUST3893,36718.98,36707.64,****8057,0
TXN00019,MER1004,Best Buy,1228.35,In-Store,"Austin, TX",2024-11-08 17:54:00,CUST1437,48287.45,47059.1,****6904,0
TXN00020,MER1029,CVS Pharmacy,243.06,Card Payment,"Washington, DC",2024-02-06 16:02:00,CUST1720,1253.56,1010.5,****1611,0
TXN00021,MER1033,Safeway,142.76,In-Store,"Memphis, TN",2024-10-08 04:55:00,CUST3539,10151.77,10009.01,****3239,0
TXN00022,MER1008,Sam Club,168.62,Online Purchase,"Memphis, TN",2024-05-13 20:51:00,CUST3087,28970.32,28801.7,****3498,0
TXN00023,MER1002,Walmart,271.74,Card Payment,"Oklahoma City, OK",2024-10-19 04:57:00,CUST4205,47970.55,47698.81,****6334,0
TXN00024,MER1030,Walgreens,167.76,In-Store,"El Paso, TX",2024-09-02 01:41:00,CUST3243,31929.37,31761.61,****7837,0
TXN00025,MER1017,Dollar Tree,41.1,Mobile Payment,"Fort Worth, TX",2024-06-11 16:12:00,CUST4453,49250.27,49209.17,****2589,0
TXN00026,MER1037,IKEA,177.7,Card Payment,"Oklahoma City, OK",2024-10-06 07:36:00,CUST3527,6301.19,6123.49,****9362,0
TXN00027,MER1029,CVS Pharmacy,103.76,In-Store,"Oklahoma City, OK",2024-02-04 21:18:00,CUST4646,25805.53,25701.77,****6010,0
TXN00028,MER1006,Lowes,84.8,In-Store,"San Diego, CA",2024-11-15 13:00:00,CUST4831,746.69,661.89,****5322,0
TXN00029,MER1028,Petco,255.91,Card Payment,"Louisville, KY",2024-07-08 06:25:00,CUST2468,8836.7,8580.79,****4502,0
TXN00030,MER1011,Kohl,171.88,Card Payment,"Portland, OR",2024-01-30 10:01:00,CUST1865,2154.74,1982.86,****1136,0
TXN00031,MER1031,Rite Aid,10.13,Online Purchase,"Indianapolis, IN",2024-03-01 05:01:00,CUST3271,26994.67,26984.54,****2374,0
TXN00032,MER1002,Walmart,227.57,In-Store,"New York, NY",2024-05-13 22:51:00,CUST1597,33415.55,33187.98,****8811,0
TXN00033,MER1025,Office Depot,49.48,Online Purchase,"San Jose, CA",2024-06-20 18:19:00,CUST4618,33268.3,33218.82,****8163,0
TXN00034,MER1010,Nordstrom,238.48,Card Payment,"Baltimore, MD",2024-08-14 02:26:00,CUST1216,40618.09,40379.61,****9728,0
TXN00035,MER1024,Barnes Noble,147.81,Mobile Payment,"Denver, CO",2024-05-29 03:17:00,CUST2270,24688.15,24540.34,****3498,0
TXN00036,MER1014,TJ Maxx,89.3,Online Purchase,"San Antonio, TX",2024-09-02 23:57:00,CUST3896,43771.92,43682.62,****8003,0
TXN00037,MER1012,JCPenney,38.53,Mobile Payment,"New York, NY",2024-08-27 05:01:00,CUST4496,46669.24,46630.71,****1355,0
TXN00038,MER1039,Pottery Barn,140.22,In-Store,"San Jose, CA",2024-10-29 10:02:00,CUST3463,38994.1,38994.1,****7119,1
TXN00039,MER1027,PetSmart,204.62,Card Payment,"Philadelphia, PA",2024-01-18 19:17:00,CUST1539,1166.89,962.27,****8593,0
TXN00040,MER1022,Bath Body Works,99.67,Card Payment,"Portland, OR",2024-02-16 11:41:00,CUST3445,16945.53,16845.86,****7098,0
TXN00041,MER1022,Bath Body Works,57.74,Mobile Payment,"Oklahoma City, OK",2024-10-16 02:37:00,CUST4534,15141.58,15141.58,****9050,1
TXN00042,MER1008,Sam Club,99.37,Card Payment,"Detroit, MI",2024-08-03 13:13:00,CUST3450,33832.4,33733.03,****7521,0
TXN00043,MER1034,Publix,261.39,Online Purchase,"Boston, MA",2024-07-18 03:37:00,CUST2833,17829.9,17568.51,****5524,0
TXN00044,MER1030,Walgreens,231.46,Online Purchase,"Las Vegas, NV",2024-04-10 02:38:00,CUST1931,40346.23,40114.77,****3731,0
TXN00045,MER1033,Safeway,260.04,Online Purchase,"El Paso, TX",2024-09-07 20:54:00,CUST2379,14444.97,14184.93,****2473,0
TXN00046,MER1025,Office Depot,227.32,In-Store,"Boston, MA",2024-06-22 21:55:00,CUST4626,34805.41,34578.09,****3133,0
TXN00047,MER1021,Bed Bath Beyond,220.69,In-Store,"Indianapolis, IN",2024-01-09 21:50:00,CUST3237,39891.33,39670.64,****7388,0
TXN00048,MER1001,Amazon,477.31,Mobile Payment,"San Francisco, CA",2024-02-15 08:19:00,CUST3094,25428.71,24951.4,****6994,0
TXN00049,MER1003,Target,291.86,Online Purchase,"Washington, DC",2024-11-06 16:51:00,CUST2800,27927.9,27636.04,****9247,0
TXN00050,MER1031,Rite Aid,265.98,Online Purchase,"Austin, TX",2024-03-31 12:41:00,CUST4083,25017.13,24751.15,****1636,0
TXN00051,MER1008,Sam Club,174.27,Online Purchase,"Boston, MA",2024-01-03 11:37:00,CUST3137,6919.97,6745.7,****7989,0
TXN00052,MER1001,Amazon,61.49,In-Store,"Las Vegas, NV",2024-09-10 07:28:00,CUST4757,40594.21,40532.72,****8914,0
TXN00053,MER1028,Petco,280.82,Card Payment,"Denver, CO",2024-07-07 10:26:00,CUST1725,9383.6,9102.78,****6173,0
TXN00054,MER1038,Williams Sonoma,21.29,Card Payment,"San Francisco, CA",2024-07-07 07:35:00,CUST4999,45373.93,45352.64,****1226,0
TXN00055,MER1017,Dollar Tree,46.85,Mobile Payment,"Boston, MA",2024-10-11 11:41:00,CUST1615,34225.51,34178.66,****3020,0
TXN00056,MER1005,Home Depot,1685.25,Mobile Payment,"Columbus, OH",2024-05-19 17:30:00,CUST1403,3526.53,1841.28,****8143,0
TXN00057,MER1040,Crate Barrel,64.3,In-Store,"Indianapolis, IN",2024-02-06 06:10:00,CUST1324,48128.67,48064.37,****5874,0
TXN00058,MER1023,GameStop,128.41,Mobile Payment,"Seattle, WA",2024-06-27 12:51:00,CUST2796,30106.53,29978.12,****6754,0
TXN00059,MER1026,Staples,192.62,Mobile Payment,"San Antonio, TX",2024-07-27 08:48:00,CUST4756,32843.05,32650.43,****6007,0
TXN00060,MER1008,Sam Club,281.58,Mobile Payment,"New York, NY",2024-12-01 06:29:00,CUST3378,35112.97,35394.55,****8039,1
TXN00061,MER1027,PetSmart,41.96,Card Payment,"San Diego, CA",2024-11-28 15:23:00,CUST4355,27924.41,27966.37,****5014,1
TXN00062,MER1012,JCPenney,170.86,Card Payment,"Indianapolis, IN",2024-01-21 05:48:00,CUST4524,28066.32,27895.46,****7933,0
TXN00063,MER1030,Walgreens,60.52,Online Purchase,"Louisville, KY",2024-03-26 06:41:00,CUST2395,37476.93,37416.41,****7386,0
TXN00064,MER1019,Family Dollar,22.55,In-Store,"Las Vegas, NV",2024-04-08 00:17:00,CUST3301,13508.21,13485.66,****3480,0
TXN00065,MER1002,Walmart,59.9,Mobile Payment,"Seattle, WA",2024-05-12 20:30:00,CUST1026,5246.41,5186.51,****5604,0
TXN00066,MER1027,PetSmart,91.26,Card Payment,"San Antonio, TX",2024-07-22 07:43:00,CUST3941,16419.11,16327.85,****5634,0
TXN00067,MER1020,Big Lots,46.12,Card Payment,"San Diego, CA",2024-06-24 23:58:00,CUST3048,21283.86,21237.74,****2343,0
TXN00068,MER1027,PetSmart,82.7,In-Store,"Charlotte, NC",2024-01-10 13:42:00,CUST2889,22219.19,22136.49,****6856,0
TXN00069,MER1029,CVS Pharmacy,66.12,Mobile Payment,"Las Vegas, NV",2024-05-24 17:12:00,CUST1572,21461.97,21395.85,****4396,0
TXN00070,MER1034,Publix,162.7,Mobile Payment,"Columbus, OH",2024-03-08 02:16:00,CUST2398,32927.03,32764.33,****9129,0
TXN00071,MER1030,Walgreens,262.73,Card Payment,"Oklahoma City, OK",2024-09-30 08:34:00,CUST4273,10557.8,10295.07,****3613,0
TXN00072,MER1004,Best Buy,1247.54,Mobile Payment,"Louisville, KY",2024-11-01 01:50:00,CUST1301,5106.12,5106.12,****5356,1
TXN00073,MER1033,Safeway,132.3,Card Payment,"San Antonio, TX",2024-10-20 17:26:00,CUST2413,14304.16,14171.86,****8984,0
TXN00074,MER1007,Costco,111.79,Mobile Payment,"Dallas, TX",2024-02-21 09:47:00,CUST4085,35419.39,35307.6,****3092,0
TXN00075,MER1039,Pottery Barn,38.05,In-Store,"Oklahoma City, OK",2024-10-07 08:38:00,CUST3712,1789.66,1751.61,****3601,0
TXN00076,MER1011,Kohl,108.02,Card Payment,"Boston, MA",2024-07-10 15:08:00,CUST3816,24454.68,24346.66,****2288,0
TXN00077,MER1007,Costco,1395.27,Card Payment,"Las Vegas, NV",2024-01-28 01:32:00,CUST4241,34648.63,33253.36,****1629,0
TXN00078,MER1015,Marshall,19.02,Mobile Payment,"Jacksonville, FL",2024-04-30 04:50:00,CUST1977,7992.32,7973.3,****1823,0
TXN00079,MER1015,Marshall,210.05,In-Store,"Memphis, TN",2024-11-27 20:45:00,CUST1693,883.12,673.07,****8224,0
TXN00080,MER1035,Whole Foods,130.86,Online Purchase,"Charlotte, NC",2024-09-13 08:05:00,CUST1089,20911.07,20780.21,****7174,0
TXN00081,MER1025,Office Depot,135.85,Card Payment,"San Francisco, CA",2024-03-24 05:45:00,CUST4585,49031.09,48895.24,****1324,0
TXN00082,MER1003,Target,387.67,In-Store,"Charlotte, NC",2024-03-18 12:58:00,CUST1285,19384.81,18997.14,****7030,0
TXN00083,MER1031,Rite Aid,198.57,Mobile Payment,"Boston, MA",2024-10-12 15:11:00,CUST2751,28915.38,28716.81,****2293,0
TXN00084,MER1010,Nordstrom,242.81,Mobile Payment,"Seattle, WA",2024-08-26 00:22:00,CUST1976,2581.32,2338.51,****9354,0
TXN00085,MER1011,Kohl,206.51,Card Payment,"Boston, MA",2024-06-24 00:43:00,CUST1097,17381.87,17175.36,****2281,0
TXN00086,MER1033,Safeway,246.81,Mobile Payment,"San Jose, CA",2024-02-24 12:27:00,CUST1011,31634.58,31387.77,****9633,0
TXN00087,MER1013,Sears,289.87,Card Payment,"Louisville, KY",2024-03-16 20:23:00,CUST2399,46918.89,46629.02,****9817,0
TXN00088,MER1032,Kroger,288.85,Card Payment,"Denver, CO",2024-01-24 21:39:00,CUST3464,40928.66,40639.81,****4631,0
TXN00089,MER1026,Staples,291.17,In-Store,"Nashville, TN",2024-10-13 10:48:00,CUST2760,11412.66,11121.49,****8859,0
TXN00090,MER1018,Dollar General,18.81,Online Purchase,"Indianapolis, IN",2024-05-14 01:38:00,CUST4193,49368.69,49387.5,****9155,1
TXN00091,MER1012,JCPenney,175.27,Mobile Payment,"New York, NY",2024-02-09 22:05:00,CUST1389,5449.63,5274.36,****5541,0
TXN00092,MER1030,Walgreens,43.41,Card Payment,"El Paso, TX",2024-04-12 05:06:00,CUST1940,17123.07,17079.66,****3729,0
TXN00093,MER1006,Lowes,73.67,Mobile Payment,"Austin, TX",2024-10-09 14:24:00,CUST2440,2780.19,2706.52,****3849,0
TXN00094,MER1040,Crate Barrel,179.52,Mobile Payment,"Portland, OR",2024-05-12 16:50:00,CUST4889,37972.53,37793.01,****1918,0
TXN00095,MER1001,Amazon,164.82,In-Store,"Baltimore, MD",2024-06-28 20:50:00,CUST3498,13584.0,13419.18,****3604,0
TXN00096,MER1024,Barnes Noble,244.5,Mobile Payment,"El Paso, TX",2024-05-02 17:06:00,CUST3316,10470.46,10225.96,****1414,0
TXN00097,MER1036,Trader Joe,33.35,Mobile Payment,"San Francisco, CA",2024-07-17 05:35:00,CUST1176,29553.85,29520.5,****2471,0
TXN00098,MER1033,Safeway,101.98,Card Payment,"New York, NY",2024-05-25 09:27:00,CUST2788,10758.14,10656.16,****6565,0
TXN00099,MER1025,Office Depot,255.11,Online Purchase,"San Antonio, TX",2024-11-08 11:46:00,CUST2966,26389.43,26134.32,****8475,0
TXN00100,MER1016,Ross,184.4,Online Purchase,"Philadelphia, PA",2024-03-04 13:13:00,CUST2571,27718.68,27534.28,****1213,0
TXN00101,MER1024,Barnes Noble,168.24,Online Purchase,"Memphis, TN",2024-01-07 13:31:00,CUST1945,8675.27,8507.03,****3535,0
TXN00102,MER1011,Kohl,211.29,Online Purchase,"Chicago, IL",2024-04-23 02:55:00,CUST4735,36479.96,36268.67,****9888,0
TXN00103,MER1015,Marshall,255.21,In-Store,"Boston, MA",2024-02-28 22:28:00,CUST2558,32266.83,32011.62,****7049,0
TXN00104,MER1010,Nordstrom,29.59,In-Store,"Memphis, TN",2024-09-27 22:28:00,CUST2101,15157.89,15128.3,****6231,0
TXN00105,MER1038,Williams Sonoma,297.86,Online Purchase,"Charlotte, NC",2024-09-06 18:49:00,CUST1518,19442.43,19144.57,****1802,0
TXN00106,MER1021,Bed Bath Beyond,202.99,Online Purchase,"Seattle, WA",2024-07-04 10:55:00,CUST3818,44023.56,43820.57,****8751,0
TXN00107,MER1026,Staples,227.91,In-Store,"Austin, TX",2024-02-22 15:42:00,CUST1796,17640.33,17412.42,****6367,0
TXN00108,MER1012,JCPenney,42.98,Mobile Payment,"Boston, MA",2024-09-18 17:57:00,CUST3728,32483.87,32440.89,****4048,0
TXN00109,MER1023,GameStop,295.23,Card Payment,"Charlotte, NC",2024-10-02 11:26:00,CUST2562,13768.48,13473.25,****3567,0
TXN00110,MER1035,Whole Foods,134.8,In-Store,"Nashville, TN",2024-06-06 01:49:00,CUST4506,31669.91,31535.11,****7988,0
TXN00111,MER1002,Walmart,17.37,Online Purchase,"Boston, MA",2024-05-29 02:22:00,CUST1922,37559.8,37542.43,****6712,0
TXN00112,MER1021,Bed Bath Beyond,193.04,Card Payment,"San Antonio, TX",2024-01-01 15:34:00,CUST1930,49281.14,49281.14,****4799,1
TXN00113,MER1006,Lowes,56.11,In-Store,"Detroit, MI",2024-04-25 06:25:00,CUST3597,3811.09,3754.98,****5380,0
TXN00114,MER1005,Home Depot,1083.81,Mobile Payment,"Baltimore, MD",2024-07-17 11:00:00,CUST1286,19355.16,18271.35,****9406,0
TXN00115,MER1005,Home Depot,1594.94,In-Store,"Washington, DC",2024-11-10 18:21:00,CUST2031,30837.53,29242.59,****7959,0
TXN00116,MER1018,Dollar General,35.55,Mobile Payment,"El Paso, TX",2024-01-28 10:09:00,CUST1369,6293.82,6258.27,****5705,0
TXN00117,MER1033,Safeway,164.98,In-Store,"Columbus, OH",2024-02-25 19:14:00,CUST4368,48780.87,48615.89,****7393,0
TXN00118,MER1015,Marshall,54.95,Online Purchase,"San Jose, CA",2024-11-24 13:00:00,CUST4314,43614.22,43559.27,****2401,0
TXN00119,MER1035,Whole Foods,77.48,Online Purchase,"Columbus, OH",2024-09-18 09:13:00,CUST1659,12280.3,12202.82,****6878,0
TXN00120,MER1007,Costco,623.51,Online Purchase,"San Jose, CA",2024-07-05 06:25:00,CUST3199,22808.07,22184.56,****2280,0
TXN00121,MER1009,Macy,36.37,Online Purchase,"Charlotte, NC",2024-08-19 21:24:00,CUST2568,35488.86,35452.49,****7054,0
TXN00122,MER1037,IKEA,195.83,Mobile Payment,"Phoenix, AZ",2024-04-08 14:26:00,CUST4419,9800.91,9605.08,****1919,0
TXN00123,MER1034,Publix,231.35,In-Store,"Detroit, MI",2024-03-23 20:16:00,CUST2341,3306.6,3075.25,****4447,0
TXN00124,MER1020,Big Lots,281.82,Card Payment,"Phoenix, AZ",2024-09-21 23:40:00,CUST4266,15589.76,15307.94,****9924,0
TXN00125,MER1017,Dollar Tree,35.04,Mobile Payment,"Columbus, OH",2024-09-24 00:42:00,CUST2486,24961.75,24926.71,****6064,0
TXN00126,MER1015,Marshall,279.08,In-Store,"San Francisco, CA",2024-07-08 09:26:00,CUST2515,7139.78,6860.7,****7868,0
TXN00127,MER1014,TJ Maxx,191.45,Online Purchase,"San Antonio, TX",2024-03-11 19:15:00,CUST1923,7776.95,7585.5,****9690,0
TXN00128,MER1007,Costco,1475.32,Card Payment,"Boston, MA",2024-02-12 22:12:00,CUST1371,44920.56,43445.24,****3557,0
TXN00129,MER1010,Nordstrom,137.51,Online Purchase,"Fort Worth, TX",2024-05-26 12:04:00,CUST2844,4686.38,4548.87,****4688,0
TXN00130,MER1032,Kroger,235.35,Mobile Payment,"Jacksonville, FL",2024-09-07 21:56:00,CUST2246,14768.65,14768.65,****5997,1
TXN00131,MER1017,Dollar Tree,47.74,In-Store,"Portland, OR",2024-07-31 01:33:00,CUST4147,30039.2,29991.46,****7472,0
TXN00132,MER1012,JCPenney,207.27,Mobile Payment,"Oklahoma City, OK",2024-03-16 16:52:00,CUST2437,3824.5,3617.23,****9838,0
TXN00133,MER1010,Nordstrom,244.56,Card Payment,"Jacksonville, FL",2024-11-09 13:30:00,CUST3753,31369.13,31124.57,****6232,0
TXN00134,MER1026,Staples,152.4,In-Store,"San Jose, CA",2024-04-30 15:15:00,CUST3651,6961.36,6961.36,****3025,1
TXN00135,MER1008,Sam Club,147.64,In-Store,"Baltimore, MD",2024-04-03 03:33:00,CUST2970,21759.92,21612.28,****3069,0
TXN00136,MER1013,Sears,227.2,In-Store,"Jacksonville, FL",2024-09-08 17:35:00,CUST2417,6553.77,6326.57,****7073,0
TXN00137,MER1038,Williams Sonoma,289.68,Mobile Payment,"Denver, CO",2024-11-23 21:42:00,CUST4215,9410.84,9121.16,****3969,0
TXN00138,MER1018,Dollar General,9.81,Mobile Payment,"New York, NY",2024-10-04 12:06:00,CUST1528,25031.52,25021.71,****7257,0
TXN00139,MER1023,GameStop,274.51,In-Store,"Austin, TX",2024-11-12 06:22:00,CUST4491,29214.81,28940.3,****2923,0
TXN00140,MER1002,Walmart,210.99,Card Payment,"Austin, TX",2024-04-02 14:06:00,CUST3579,39193.12,38982.13,****8291,0
TXN00141,MER1024,Barnes Noble,232.77,Online Purchase,"Baltimore, MD",2024-08-05 00:50:00,CUST2749,4313.95,4546.72,****6532,1
TXN00142,MER1010,Nordstrom,226.02,Card Payment,"Portland, OR",2024-01-23 15:42:00,CUST1082,16272.69,16046.67,****8275,0
TXN00143,MER1033,Safeway,222.49,Online Purchase,"San Diego, CA",2024-10-15 19:55:00,CUST2871,27958.55,27736.06,****1611,0
TXN00144,MER1010,Nordstrom,79.89,Online Purchase,"Oklahoma City, OK",2024-01-30 18:55:00,CUST2636,24293.09,24213.2,****4070,0
TXN00145,MER1039,Pottery Barn,14.86,In-Store,"Philadelphia, PA",2024-11-03 23:03:00,CUST4369,43286.64,43271.78,****9680,0
TXN00146,MER1015,Marshall,111.94,Mobile Payment,"Las Vegas, NV",2024-03-03 19:21:00,CUST1768,28277.39,28165.45,****8855,0
TXN00147,MER1025,Office Depot,232.37,In-Store,"Washington, DC",2024-05-07 11:01:00,CUST1274,39740.49,39508.12,****1056,0
TXN00148,MER1013,Sears,205.84,Card Payment,"Boston, MA",2024-11-18 15:25:00,CUST3601,4823.76,4617.92,****2333,0
TXN00149,MER1039,Pottery Barn,163.78,In-Store,"San Jose, CA",2024-10-15 06:09:00,CUST1678,871.46,707.68,****5090,0
TXN00150,MER1038,Williams Sonoma,46.69,Mobile Payment,"San Diego, CA",2024-09-18 18:54:00,CUST4856,16796.93,16796.93,****8626,1
TXN00151,MER1032,Kroger,190.31,Card Payment,"Columbus, OH",2024-01-09 23:16:00,CUST1675,22988.91,22798.6,****7787,0
TXN00152,MER1033,Safeway,136.56,Card Payment,"Houston, TX",2024-10-18 02:16:00,CUST4605,9154.08,9017.52,****4636,0
TXN00153,MER1033,Safeway,157.33,Mobile Payment,"Seattle, WA",2024-01-18 02:17:00,CUST1203,49979.95,49822.62,****1664,0
TXN00154,MER1017,Dollar Tree,35.84,In-Store,"Boston, MA",2024-05-25 11:04:00,CUST1511,5565.38,5529.54,****3058,0
TXN00155,MER1008,Sam Club,10.29,In-Store,"Louisville, KY",2024-02-16 22:19:00,CUST2360,34068.76,34058.47,****8218,0
TXN00156,MER1032,Kroger,108.83,Mobile Payment,"Detroit, MI",2024-10-15 22:13:00,CUST1840,25894.98,25786.15,****4164,0
TXN00157,MER1005,Home Depot,646.67,Mobile Payment,"Phoenix, AZ",2024-09-29 14:11:00,CUST2539,7257.99,7257.99,****8756,1
TXN00158,MER1014,TJ Maxx,16.19,In-Store,"Washington, DC",2024-02-07 06:58:00,CUST2700,13246.59,13230.4,****4076,0
TXN00159,MER1029,CVS Pharmacy,124.04,Card Payment,"Houston, TX",2024-05-26 01:57:00,CUST1727,23589.67,23465.63,****7737,0
TXN00160,MER1017,Dollar Tree,15.79,Mobile Payment,"Austin, TX",2024-02-20 14:52:00,CUST4097,4122.62,4106.83,****7035,0
TXN00161,MER1022,Bath Body Works,129.99,Card Payment,"San Diego, CA",2024-05-19 16:11:00,CUST4324,19721.49,19591.5,****2338,0
TXN00162,MER1018,Dollar General,43.4,Card Payment,"Boston, MA",2024-09-02 16:48:00,CUST3322,3311.46,3268.06,****4530,0
TXN00163,MER1033,Safeway,282.05,In-Store,"Jacksonville, FL",2024-11-08 08:56:00,CUST4513,31389.4,31107.35,****3779,0
TXN00164,MER1020,Big Lots,182.43,Mobile Payment,"New York, NY",2024-06-20 00:33:00,CUST1592,40598.94,40416.51,****1861,0
TXN00165,MER1007,Costco,1748.04,Card Payment,"San Jose, CA",2024-07-06 13:09:00,CUST2532,14199.33,12451.29,****9384,0
TXN00166,MER1035,Whole Foods,112.03,Card Payment,"San Diego, CA",2024-11-22 08:43:00,CUST1790,6328.9,6216.87,****3264,0
TXN00167,MER1032,Kroger,191.48,Mobile Payment,"San Diego, CA",2024-03-23 10:57:00,CUST4045,41833.99,41642.51,****4000,0
TXN00168,MER1020,Big Lots,297.12,Online Purchase,"Baltimore, MD",2024-05-25 14:26:00,CUST3905,6601.71,6304.59,****1741,0
TXN00169,MER1002,Walmart,193.72,Card Payment,"Indianapolis, IN",2024-01-30 00:31:00,CUST3909,19318.35,19124.63,****3305,0
TXN00170,MER1031,Rite Aid,202.4,Mobile Payment,"El Paso, TX",2024-02-01 05:52:00,CUST4113,43062.46,42860.06,****2813,0
TXN00171,MER1009,Macy,149.03,Card Payment,"Washington, DC",2024-02-17 17:50:00,CUST3691,15263.52,15114.49,****8886,0
TXN00172,MER1031,Rite Aid,56.63,Mobile Payment,"Dallas, TX",2024-10-09 09:19:00,CUST3219,40480.15,40480.15,****6620,1
TXN00173,MER1008,Sam Club,292.34,Mobile Payment,"Baltimore, MD",2024-07-20 06:49:00,CUST2417,49833.93,49541.59,****8489,0
TXN00174,MER1030,Walgreens,221.92,In-Store,"Chicago, IL",2024-08-03 19:00:00,CUST1516,37509.19,37287.27,****7199,0
TXN00175,MER1008,Sam Club,71.1,Online Purchase,"Jacksonville, FL",2024-05-04 06:52:00,CUST2613,7829.9,7758.8,****6204,0
TXN00176,MER1002,Walmart,118.48,In-Store,"Los Angeles, CA",2024-02-26 00:00:00,CUST2995,469.33,350.85,****5943,0
TXN00177,MER1015,Marshall,208.44,Online Purchase,"Chicago, IL",2024-09-21 06:55:00,CUST1247,45599.29,45390.85,****8823,0
TXN00178,MER1012,JCPenney,273.99,In-Store,"San Jose, CA",2024-03-25 05:52:00,CUST2173,19715.26,19441.27,****7045,0
TXN00179,MER1039,Pottery Barn,43.39,Card Payment,"Los Angeles, CA",2024-11-03 16:28:00,CUST4211,15303.56,15346.95,****4600,1
TXN00180,MER1013,Sears,105.21,Mobile Payment,"Washington, DC",2024-02-07 02:06:00,CUST3150,14080.72,13975.51,****2137,0
TXN00181,MER1033,Safeway,212.78,Mobile Payment,"San Diego, CA",2024-07-19 07:58:00,CUST1781,29307.36,29307.36,****1004,1
TXN00182,MER1037,IKEA,257.48,Card Payment,"Las Vegas, NV",2024-08-31 11:04:00,CUST2076,14128.72,13871.24,****1520,0
TXN00183,MER1006,Lowes,229.08,In-Store,"San Diego, CA",2024-08-27 12:26:00,CUST4179,27036.8,26807.72,****6098,0
TXN00184,MER1014,TJ Maxx,93.82,Online Purchase,"Detroit, MI",2024-06-11 04:39:00,CUST4636,944.45,1038.27,****1158,1
TXN00185,MER1023,GameStop,125.44,Card Payment,"Memphis, TN",2024-02-03 21:06:00,CUST2082,34370.85,34245.41,****2742,0
TXN00186,MER1017,Dollar Tree,40.16,Online Purchase,"Houston, TX",2024-08-24 01:49:00,CUST1116,26259.95,26219.79,****5807,0
TXN00187,MER1036,Trader Joe,216.54,Card Payment,"Columbus, OH",2024-03-07 11:15:00,CUST1212,39981.85,39765.31,****6011,0
TXN00188,MER1025,Office Depot,139.56,In-Store,"San Diego, CA",2024-05-17 18:52:00,CUST4213,5441.49,5301.93,****1305,0
TXN00189,MER1004,Best Buy,605.37,Mobile Payment,"Portland, OR",2024-10-17 10:45:00,CUST3173,10414.13,11019.5,****8850,1
TXN00190,MER1019,Family Dollar,137.6,Card Payment,"Los Angeles, CA",2024-02-02 22:29:00,CUST1828,35519.08,35381.48,****5255,0
TXN00191,MER1017,Dollar Tree,9.96,In-Store,"San Jose, CA",2024-01-04 18:23:00,CUST2101,12834.12,12824.16,****1752,0
TXN00192,MER1023,GameStop,92.49,Card Payment,"Memphis, TN",2024-10-13 11:47:00,CUST3449,21030.25,20937.76,****9640,0
TXN00193,MER1007,Costco,1823.51,Card Payment,"Seattle, WA",2024-04-11 15:23:00,CUST2012,34036.94,32213.43,****5580,0
